Numero,UsoIP,URLLargo,URLCorto,SimboloArroba,Redireccion,PrefijoSufijo,SubDominio,HTTPS,ExpiracionCreacionDominio,Icono,NoPuertoStd,HTTPSURLDominio,URLRespuesta,URLAnclaje,ScriptEnlaceEnEtiquetas,ControladorFormulariosServidor,InformacionCorreo,URLAnormal,ReenvioSitiosWeb,BarraEstadoPersonalizado,DeshabilitacionClicDerecho,UsoVentanaEmergente,RedireccionMarcoFlotante,EdadDeDominio,GrabacionDNS,TraficoSitioWeb,RangoPagina,IndiceGoogle,EnlacesApuntanPagina,ReporteEstadisticas,Clase,Url,Mensaje
1199,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-214-RJ-INTERPUESTO-POR-PULLMAN-JET-NORT-S.R.L_0001.pdf,Sitio web sospechoso detectado
1200,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-219-RJ-INTERPUESTO-POR-COTERI.pdf,Sitio web sospechoso detectado
1201,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-223-RJ-INTERPUESTO-POR-BOA_0001.pdf,Sitio web sospechoso detectado
1202,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-224-RJ-INTERPUESTO-POR-NUEVATEL_0001.pdf,Sitio web sospechoso detectado
1203,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-225-RJ-INTERPUESTO-POR-CARLOS-Y-JORGE-LIMPIAS_0001.pdf,Sitio web sospechoso detectado
1204,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-227-RJ-INTERPUESTO-POR-COTAS_0001.pdf,Sitio web sospechoso detectado
1205,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-228-RJ-INTERPUESTO-POR-NINOSKA-ANA-REQUE-CORTEZ_0001.pdf,Sitio web sospechoso detectado
1206,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-229-RJ-INTERPUESTO-POR-EL-DORADO_0001.pdf,Sitio web sospechoso detectado
1207,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-231-RJ-INTERPUESTO-POR-FLOTA-DANUBIO_0001.pdf,Sitio web sospechoso detectado
1208,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-232-RJ-INTERPUESTO-POR-PODER-DE-DIOS_0001.pdf,Sitio web sospechoso detectado
1209,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-233-RJ-INTERPUESTO-POR-RADIO-TELEVISION-PODER-DE-DIOS_0001.pdf,Sitio web sospechoso detectado
1210,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-234-RJ-INTERPUESTO-POR-PODER-DE-DIOS_0001.pdf,Sitio web sospechoso detectado
1211,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-237-RJ-INTERPUESTO-POR-NUEVATEL_0001.pdf,Sitio web sospechoso detectado
1212,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-242-RJ-INTERPUESTO-POR-COMTECO_0001.pdf,Sitio web sospechoso detectado
1213,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-243-RJ-INTERPUESTO-POR-COMTECO_0001.pdf,Sitio web sospechoso detectado
1214,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-247-RJ-INTERPUESTO-POR-NUEVATEL_0001.pdf,Sitio web sospechoso detectado
1215,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-250-RJ-INTERPUESTO-POR-EL-PARAISO_0001.pdf,Sitio web sospechoso detectado
1216,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-266-RJ-INTERPUESTO-POR-RUFINO-MACHICADO-RADIO-SAINT-MIGUEL_0001.pdf,Sitio web sospechoso detectado
1217,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-267-RJ-RICARDO-ROCA-TOMICH_0001.pdf,Sitio web sospechoso detectado
1218,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-269-RJ-INTERPUESTO-POR-ADIN-ADMIEL-AGUILAR-GERONIMO.pdf,Sitio web sospechoso detectado
1219,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-272-RJ-INTERPUESTO-POR-EL-GAMLP.pdf,Sitio web sospechoso detectado
1220,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-273-RJ-INTERPUESTO-POR-EL-DORADO.pdf,Sitio web sospechoso detectado
1221,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-274-RJ-INTERPUESTO-POR-EL-DORADO_0001.pdf,Sitio web sospechoso detectado
1222,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-279-RJ-INTERPUESTO-POR-EMPRESA-PULLMAN-JERUSALEN-LTDA_0001.pdf,Sitio web sospechoso detectado
1223,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-287-RJ-INTERPUESTO-POR-NUEVATEL_0001.pdf,Sitio web sospechoso detectado
1224,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2024/02/RESOLUCION-MINISTERIAL-NÂ°-294-RJ-INTERPUESTO-POR-EMPRESA-PODER-TOTAL.pdf,Sitio web sospechoso detectado
1225,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/category/telecomunicaciones/,Sitio web sospechoso detectado
1226,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/category/transporte/,Sitio web sospechoso detectado
1227,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/category/vivienda/,Sitio web sospechoso detectado
1228,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/2025/01/03/,Sitio web sospechoso detectado
1229,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/2025/01/07/,Sitio web sospechoso detectado
1230,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/2025/01/09/,Sitio web sospechoso detectado
1231,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/2025/01/10/,Sitio web sospechoso detectado
1232,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/2025/01/16/,Sitio web sospechoso detectado
1233,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/2025/01/17/,Sitio web sospechoso detectado
1234,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/2025/01/21/,Sitio web sospechoso detectado
1235,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/2025/01/23/,Sitio web sospechoso detectado
1236,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/2025/01/27/,Sitio web sospechoso detectado
1237,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/2024/12/,Sitio web sospechoso detectado
1238,1,0,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/resoluciones-ministeriales-2023/#back-to-top,Sitio web sospechoso detectado
1239,1,0,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/resoluciones-ministeriales-2023/#jeg_forgotform,Sitio web sospechoso detectado
1240,1,0,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/resoluciones-ministeriales-2023/#jeg_loginform,Sitio web sospechoso detectado
1241,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-019-RJ-INTERPUESTA-POR-COMTECO.pdf,Sitio web sospechoso detectado
1242,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-015-RJ-INTERPUESTO-POR-AUTOBUSES-QUIRQUINCHO_0001.pdf,Sitio web sospechoso detectado
1243,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-018-RJ-INTERPUESTO-POR-MARCO-ANTONIO-GOMEZ-VARGAS.pdf,Sitio web sospechoso detectado
1244,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-023-RJ-INTERPUESTO-POR-SARA-RODRIGUEZ-CLAURE.pdf,Sitio web sospechoso detectado
1245,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-026-RJ-INTERPUESTO-POR-JORGE-CRUZ-CABEZAS-LIVERPOOL.pdf,Sitio web sospechoso detectado
1246,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-028-RJ-INTERPUESTO-POR-OSCAR-ORLANDO-SOCO-CHOQUE_0001.pdf,Sitio web sospechoso detectado
1247,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-043-RJ-INTERPUESTO-POR-JOAQUIN-PEREIRA-VACADIEZ-RED-UNO.pdf,Sitio web sospechoso detectado
1248,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-044-RJ-INTERPUESTO-POR-MIRIAM-SEJAS-SEJAS.pdf,Sitio web sospechoso detectado
1249,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-045-RJ-INTERPUESTO-POR-ALBERTO-APAZA-MAMANI_0001.pdf,Sitio web sospechoso detectado
1250,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-048-RJ-INTERPUESTO-POR-PAOLA-MISHELL-PLAZA_0001.pdf,Sitio web sospechoso detectado
1251,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-051-RJ-INTERPUESTO-POR-RAMON-OVIEDO.pdf,Sitio web sospechoso detectado
1252,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-056-RJ-INTERPUESTO-POR-EDUARDO-GONZALES-SANCHEZ.pdf,Sitio web sospechoso detectado
1253,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-082-RJ-INTERPUESTO-POR-SINDICATO-MIXTO-DE-CHOFERES-RIO-MULATO_0001.pdf,Sitio web sospechoso detectado
1254,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-085-RJ-INTERPUESTO-POR-TELEFRONTERA-UYUNI_0001.pdf,Sitio web sospechoso detectado
1255,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-101-RJ-INTERPUESTO-POR-GONZALO-SUARES-MALDONADO-CRISTALUX_0001.pdf,Sitio web sospechoso detectado
1256,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-117-RJ-INTERPUESTO-POR-COMTECO-RL.pdf,Sitio web sospechoso detectado
1257,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-119-RJ-INTERPUESTO-POR-RADIO-FRANCE-BOLIVIA_0001.pdf,Sitio web sospechoso detectado
1258,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-120-RJ-PLANTEADO-POR-JOSE-IIGNACIO-PONCE-EN-REPR.-DE-CONECTA-REDES.pdf,Sitio web sospechoso detectado
1259,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-123-RJ-INTERPUESTO-POR-COMTECO_0001.pdf,Sitio web sospechoso detectado
1260,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-128-RJ-INTERPUESTO-POR-EL-DORADO_0001.pdf,Sitio web sospechoso detectado
1261,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-132-RJ.-PLANTEADO-POR-FREDDY-PEREZ-GUTIERREZ_0001.pdf,Sitio web sospechoso detectado
1262,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-133-RJ.-INTERPUESTO-POR-ANABELA-ARUQUIPA-CONDORI.pdf,Sitio web sospechoso detectado
1263,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-149-RJ.-PLANTEADO-POR-BOLIVIANA-DE-AVIACION_0001.pdf,Sitio web sospechoso detectado
1264,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-158-RJ.-INTERPUESTO-POR-ENTEL_0001.pdf,Sitio web sospechoso detectado
1265,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-159-RJ-INTERPUESTO-POR-SCARLETT-VARGAS-ROJAS_0001.pdf,Sitio web sospechoso detectado
1266,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-163-RJ-INTERPUESTO-POR-JENNY-PAMELA-MUNOZ-AMASZONAS_0001.pdf,Sitio web sospechoso detectado
1267,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-164-RJ-INTERPUESTO-POR-GIOVANNI-GISMONDI-GIROS-ELECTRONICOS_0001.pdf,Sitio web sospechoso detectado
1268,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-171-RJ.-INTERPUESTO-POR-COMTECO.pdf,Sitio web sospechoso detectado
1269,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-177-RJ-INTERPUESTO-POR-JORGE-LIMPIAS-Y-CARLOS-LIMPIAS_0001.pdf,Sitio web sospechoso detectado
1270,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-180-RJ-INTERPUESTO-POR-AMASZONAS_0001.pdf,Sitio web sospechoso detectado
1271,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-182-RJ-RJ-INTERPUESTO-PO-RASALID-SIMON-CALLE-FLOTA-BOLIVIA_0001.pdf,Sitio web sospechoso detectado
1272,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-206-RJ-INTERPUESTO-POR-JULIO-GUISBERT-Y-MACLOVIA-SANCHEZ.pdf,Sitio web sospechoso detectado
1273,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-212-RJ-INTERPUESTO-POR-CRISTALUX_0001.pdf,Sitio web sospechoso detectado
1274,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-216-RJ-INTERPUESTO-POR-NICOLAS-MANUEL-CHOQUE-TELERONTERA-UYUNI.pdf,Sitio web sospechoso detectado
1275,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-217-RJ-INTERPUESTO-POR-HUMBERTO-RONALD-ESCALANTE-MAMANI_0001.pdf,Sitio web sospechoso detectado
1276,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,https://www.oopp.gob.bo/wp-content/uploads/2023/03/RESOLUCION-MINISTERIAL-NÂ°-218-RJ.-INTERPUESTO-POR-COMTECO-RL_0001.pdf,Sitio web sospechoso detectado
